2459218.332546297 0.981889 0.00201332
2459218.333796296 0.982041 0.00201377
2459218.335057870 0.981167 0.00200988
2459218.336319445 0.980211 0.00201408
2459218.337569444 0.981868 0.00201023
2459218.338831019 0.981056 0.00201192
2459218.340081019 0.982212 0.00201216
2459218.341331019 0.981753 0.00201373
2459218.342581019 0.979527 0.00201125
2459218.343842593 0.981121 0.00201431
2459218.345092593 0.981236 0.00201534
2459218.346354167 0.977902 0.0020104
2459218.347615741 0.984648 0.00201737
2459218.348865741 0.985661 0.0020255
2459218.350115741 0.984857 0.00202754
2459218.351377315 0.979006 0.00202961
2459218.352627315 0.984136 0.0020323
2459218.353877315 0.983131 0.0020358
2459218.355138889 0.980744 0.0020283
2459218.356388889 0.982811 0.00203891
2459218.357638889 0.983097 0.0020361
2459218.358888889 0.980808 0.0020378
2459218.360150463 0.986779 0.00204509
2459218.361412037 0.987488 0.00204416
2459218.362673611 0.979228 0.00202974
2459218.363923611 0.980938 0.00203451
2459218.365185185 0.985674 0.00203902
2459218.366446760 0.983156 0.00203758
2459218.367708333 0.980252 0.00203447
2459218.368958334 0.986339 0.00203934
2459218.370208333 0.985382 0.00203683
2459218.371469907 0.984284 0.00204021
2459218.372731482 0.985699 0.00204138
2459218.373981481 0.984078 0.00204124
2459218.375243056 0.991128 0.00204615
2459218.376493056 0.989817 0.00204419
2459218.377743056 0.98544 0.00203973
2459218.379016204 0.988862 0.00205116
2459218.380266204 0.991576 0.00205283
2459218.381516204 0.988994 0.00205591
2459218.382766204 0.993821 0.00206065
2459218.384016204 0.994873 0.00205974
2459218.385277778 0.996905 0.00205922
2459218.386539352 0.995911 0.00206258
2459218.387789352 0.999063 0.00206864
2459218.389039352 0.994611 0.00206812
2459218.390300926 0.998629 0.00207766
2459218.391550926 0.998216 0.00208011
2459218.392800926 0.999728 0.00206961
2459218.394062500 0.997758 0.00207996
2459218.395312500 1.00092 0.00208662
2459218.396574074 1.00317 0.00209231
2459218.397847222 0.995916 0.00207546
2459218.399108796 0.995893 0.00208562
2459218.400370371 1.00039 0.00209135
2459218.401631944 0.995572 0.0020846
2459218.402881945 0.9975 0.00208698
2459218.404155093 0.999435 0.00207849
2459218.405416667 0.998728 0.00208621
2459218.406689815 0.998299 0.00208769
2459218.407951389 1.00365 0.0020918
2459218.409212963 0.995543 0.00209219
2459218.410486111 0.995733 0.00209309
2459218.411736111 0.995117 0.00209337
2459218.412997685 0.994206 0.00208902
2459218.414259260 0.993649 0.00208542
2459218.415520833 0.995553 0.00208492
2459218.416782408 0.995073 0.002091
2459218.418032408 1.00222 0.00210255
2459218.419305556 0.99733 0.00210603
2459218.420567130 0.995214 0.00209408
2459218.421817130 0.997426 0.00209807
2459218.423078704 0.998031 0.00210501
2459218.424351852 0.994462 0.00211421
2459218.425613426 0.993155 0.00210552
2459218.426898148 0.997843 0.00211051
2459218.428171297 0.994054 0.00211128
2459218.429432870 0.998234 0.00211271
2459218.430694445 0.99308 0.00211311
2459218.431944445 0.994948 0.00212347
